t,v,w
32.200000, 1.#QNAN0, 1.#QNAN0
32.300000, 1.#QNAN0, 1.#QNAN0
32.400000, 1.#QNAN0, 1.#QNAN0
32.500000, 1.#QNAN0, 1.#QNAN0
32.600000, 1.#QNAN0, 1.#QNAN0
32.700000, 1.#QNAN0, 1.#QNAN0
32.800000, 1.#QNAN0, 1.#QNAN0
32.900000, 1.#QNAN0, 1.#QNAN0
33.000000, 1.#QNAN0, 1.#QNAN0
33.100000, 1.#QNAN0, 1.#QNAN0
33.200000, 1.#QNAN0, 1.#QNAN0
33.300000, 1.#QNAN0, 1.#QNAN0
33.400000, 1.#QNAN0, 1.#QNAN0
33.500000, 1.#QNAN0, 1.#QNAN0
33.600000, 1.#QNAN0, 1.#QNAN0
33.700000, 1.#QNAN0, 1.#QNAN0
33.800000, 1.#QNAN0, 1.#QNAN0
33.900000, 1.#QNAN0, 1.#QNAN0
34.000000, 1.#QNAN0, 1.#QNAN0
34.100000, 1.#QNAN0, 1.#QNAN0
34.200000, 1.#QNAN0, 1.#QNAN0
34.300000, 1.#QNAN0, 1.#QNAN0
34.400000, 1.#QNAN0, 1.#QNAN0
34.500000, 1.#QNAN0, 1.#QNAN0
34.600000, 1.#QNAN0, 1.#QNAN0
34.700000, 1.#QNAN0, 1.#QNAN0
34.800000, 1.#QNAN0, 1.#QNAN0
34.900000, 1.#QNAN0, 1.#QNAN0
35.000000, 1.#QNAN0, 1.#QNAN0
35.100000, 1.#QNAN0, 1.#QNAN0
35.200000, 1.#QNAN0, 1.#QNAN0
35.300000, 1.#QNAN0, 1.#QNAN0
35.400000, 1.#QNAN0, 1.#QNAN0
35.500000, 1.#QNAN0, 1.#QNAN0
35.600000, 1.#QNAN0, 1.#QNAN0
35.700000, 1.#QNAN0, 1.#QNAN0
35.800000, 1.#QNAN0, 1.#QNAN0
35.900000, 1.#QNAN0, 1.#QNAN0
36.000000, 1.#QNAN0, 1.#QNAN0
36.100000, 1.#QNAN0, 1.#QNAN0
36.200000, 1.#QNAN0, 1.#QNAN0
36.300000, 1.#QNAN0, 1.#QNAN0
36.400000, 1.#QNAN0, 1.#QNAN0
36.500000, 1.#QNAN0, 1.#QNAN0
36.600000, 1.#QNAN0, 1.#QNAN0
36.700000, 1.#QNAN0, 1.#QNAN0
36.800000, 1.#QNAN0, 1.#QNAN0
36.900000, 1.#QNAN0, 1.#QNAN0
37.000000, 1.#QNAN0, 1.#QNAN0
37.100000, 1.#QNAN0, 1.#QNAN0
37.200000, 1.#QNAN0, 1.#QNAN0
37.300000, 1.#QNAN0, 1.#QNAN0
37.400000, 1.#QNAN0, 1.#QNAN0
37.500000, 1.#QNAN0, 1.#QNAN0
37.600000, 1.#QNAN0, 1.#QNAN0
37.700000, 1.#QNAN0, 1.#QNAN0
37.800000, 1.#QNAN0, 1.#QNAN0
37.900000, 1.#QNAN0, 1.#QNAN0
38.000000, 1.#QNAN0, 1.#QNAN0
38.100000, 1.#QNAN0, 1.#QNAN0
38.200000, 1.#QNAN0, 1.#QNAN0
38.300000, 1.#QNAN0, 1.#QNAN0
38.400000, 1.#QNAN0, 1.#QNAN0
38.500000, 1.#QNAN0, 1.#QNAN0
38.600000, 1.#QNAN0, 1.#QNAN0
38.700000, 1.#QNAN0, 1.#QNAN0
38.800000, 1.#QNAN0, 1.#QNAN0
38.900000, 1.#QNAN0, 1.#QNAN0
39.000000, 1.#QNAN0, 1.#QNAN0
39.100000, 1.#QNAN0, 1.#QNAN0
39.200000, 1.#QNAN0, 1.#QNAN0
39.300000, 1.#QNAN0, 1.#QNAN0
39.400000, 1.#QNAN0, 1.#QNAN0
39.500000, 1.#QNAN0, 1.#QNAN0
39.600000, 1.#QNAN0, 1.#QNAN0
39.700000, 1.#QNAN0, 1.#QNAN0
39.800000, 1.#QNAN0, 1.#QNAN0
39.900000, 1.#QNAN0, 1.#QNAN0
40.000000, 1.#QNAN0, 1.#QNAN0
40.100000, 1.#QNAN0, 1.#QNAN0
40.200000, 1.#QNAN0, 1.#QNAN0
40.300000, 1.#QNAN0, 1.#QNAN0
40.400000, 1.#QNAN0, 1.#QNAN0
40.500000, 1.#QNAN0, 1.#QNAN0
40.600000, 1.#QNAN0, 1.#QNAN0
40.700000, 1.#QNAN0, 1.#QNAN0
40.800000, 1.#QNAN0, 1.#QNAN0
40.900000, 1.#QNAN0, 1.#QNAN0
41.000000, 1.#QNAN0, 1.#QNAN0
41.100000, 1.#QNAN0, 1.#QNAN0
41.200000, 1.#QNAN0, 1.#QNAN0
41.300000, 1.#QNAN0, 1.#QNAN0
41.400000, 1.#QNAN0, 1.#QNAN0
41.500000, 1.#QNAN0, 1.#QNAN0
41.600000, 1.#QNAN0, 1.#QNAN0
41.700000, 1.#QNAN0, 1.#QNAN0
41.800000, 1.#QNAN0, 1.#QNAN0
41.900000, 1.#QNAN0, 1.#QNAN0
42.000000, 1.#QNAN0, 1.#QNAN0
42.100000, 1.#QNAN0, 1.#QNAN0
42.200000, 1.#QNAN0, 1.#QNAN0
42.300000, 1.#QNAN0, 1.#QNAN0
42.400000, 1.#QNAN0, 1.#QNAN0
42.500000, 1.#QNAN0, 1.#QNAN0
42.600000, 1.#QNAN0, 1.#QNAN0
42.700000, 1.#QNAN0, 1.#QNAN0
42.800000, 1.#QNAN0, 1.#QNAN0
42.900000, 1.#QNAN0, 1.#QNAN0
43.000000, 1.#QNAN0, 1.#QNAN0
43.100000, 1.#QNAN0, 1.#QNAN0
43.200000, 1.#QNAN0, 1.#QNAN0
43.300000, 1.#QNAN0, 1.#QNAN0
43.400000, 1.#QNAN0, 1.#QNAN0
43.500000, 1.#QNAN0, 1.#QNAN0
43.600000, 1.#QNAN0, 1.#QNAN0
43.700000, 1.#QNAN0, 1.#QNAN0
43.800000, 1.#QNAN0, 1.#QNAN0
43.900000, 1.#QNAN0, 1.#QNAN0
44.000000, 1.#QNAN0, 1.#QNAN0
44.100000, 1.#QNAN0, 1.#QNAN0
44.200000, 1.#QNAN0, 1.#QNAN0
44.300000, 1.#QNAN0, 1.#QNAN0
44.400000, 1.#QNAN0, 1.#QNAN0
44.500000, 1.#QNAN0, 1.#QNAN0
44.600000, 1.#QNAN0, 1.#QNAN0
44.700000, 1.#QNAN0, 1.#QNAN0
44.800000, 1.#QNAN0, 1.#QNAN0
44.900000, 1.#QNAN0, 1.#QNAN0
45.000000, 1.#QNAN0, 1.#QNAN0
45.100000, 1.#QNAN0, 1.#QNAN0
45.200000, 1.#QNAN0, 1.#QNAN0
45.300000, 1.#QNAN0, 1.#QNAN0
45.400000, 1.#QNAN0, 1.#QNAN0
45.500000, 1.#QNAN0, 1.#QNAN0
45.600000, 1.#QNAN0, 1.#QNAN0
45.700000, 1.#QNAN0, 1.#QNAN0
45.800000, 1.#QNAN0, 1.#QNAN0
45.900000, 1.#QNAN0, 1.#QNAN0
46.000000, 1.#QNAN0, 1.#QNAN0
46.100000, 1.#QNAN0, 1.#QNAN0
46.200000, 1.#QNAN0, 1.#QNAN0
46.300000, 1.#QNAN0, 1.#QNAN0
46.400000, 1.#QNAN0, 1.#QNAN0
46.500000, 1.#QNAN0, 1.#QNAN0
46.600000, 1.#QNAN0, 1.#QNAN0
46.700000, 1.#QNAN0, 1.#QNAN0
46.800000, 1.#QNAN0, 1.#QNAN0
46.900000, 1.#QNAN0, 1.#QNAN0
47.000000, 1.#QNAN0, 1.#QNAN0
47.100000, 1.#QNAN0, 1.#QNAN0
47.200000, 1.#QNAN0, 1.#QNAN0
47.300000, 1.#QNAN0, 1.#QNAN0
47.400000, 1.#QNAN0, 1.#QNAN0
47.500000, 1.#QNAN0, 1.#QNAN0
47.600000, 1.#QNAN0, 1.#QNAN0
47.700000, 1.#QNAN0, 1.#QNAN0
47.800000, 1.#QNAN0, 1.#QNAN0
47.900000, 1.#QNAN0, 1.#QNAN0
48.000000, 1.#QNAN0, 1.#QNAN0
48.100000, 1.#QNAN0, 1.#QNAN0
48.200000, 1.#QNAN0, 1.#QNAN0
48.300000, 1.#QNAN0, 1.#QNAN0
48.400000, 1.#QNAN0, 1.#QNAN0
48.500000, 1.#QNAN0, 1.#QNAN0
48.600000, 1.#QNAN0, 1.#QNAN0
48.700000, 1.#QNAN0, 1.#QNAN0
48.800000, 1.#QNAN0, 1.#QNAN0
48.900000, 1.#QNAN0, 1.#QNAN0
49.000000, 1.#QNAN0, 1.#QNAN0
49.100000, 1.#QNAN0, 1.#QNAN0
49.200000, 1.#QNAN0, 1.#QNAN0
49.300000, 1.#QNAN0, 1.#QNAN0
49.400000, 1.#QNAN0, 1.#QNAN0
49.500000, 1.#QNAN0, 1.#QNAN0
49.600000, 1.#QNAN0, 1.#QNAN0
49.700000, 1.#QNAN0, 1.#QNAN0
49.800000, 1.#QNAN0, 1.#QNAN0
49.900000, 1.#QNAN0, 1.#QNAN0
50.000000, 1.#QNAN0, 1.#QNAN0
50.100000, 1.#QNAN0, 1.#QNAN0
50.200000, 1.#QNAN0, 1.#QNAN0
50.300000, 1.#QNAN0, 1.#QNAN0
50.400000, 1.#QNAN0, 1.#QNAN0
50.500000, 1.#QNAN0, 1.#QNAN0
50.600000, 1.#QNAN0, 1.#QNAN0
50.700000, 1.#QNAN0, 1.#QNAN0
50.800000, 1.#QNAN0, 1.#QNAN0
50.900000, 1.#QNAN0, 1.#QNAN0
51.000000, 1.#QNAN0, 1.#QNAN0
51.100000, 1.#QNAN0, 1.#QNAN0
51.200000, 1.#QNAN0, 1.#QNAN0
51.300000, 1.#QNAN0, 1.#QNAN0
51.400000, 1.#QNAN0, 1.#QNAN0
51.500000, 1.#QNAN0, 1.#QNAN0
51.600000, 1.#QNAN0, 1.#QNAN0
51.700000, 1.#QNAN0, 1.#QNAN0
51.800000, 1.#QNAN0, 1.#QNAN0
51.900000, 1.#QNAN0, 1.#QNAN0
52.000000, 1.#QNAN0, 1.#QNAN0
52.100000, 1.#QNAN0, 1.#QNAN0
52.200000, 1.#QNAN0, 1.#QNAN0
52.300000, 1.#QNAN0, 1.#QNAN0
52.400000, 1.#QNAN0, 1.#QNAN0
52.500000, 1.#QNAN0, 1.#QNAN0
52.600000, 1.#QNAN0, 1.#QNAN0
52.700000, 1.#QNAN0, 1.#QNAN0
52.800000, 1.#QNAN0, 1.#QNAN0
52.900000, 1.#QNAN0, 1.#QNAN0
53.000000, 1.#QNAN0, 1.#QNAN0
53.100000, 1.#QNAN0, 1.#QNAN0
53.200000, 1.#QNAN0, 1.#QNAN0
53.300000, 1.#QNAN0, 1.#QNAN0
53.400000, 1.#QNAN0, 1.#QNAN0
53.500000, 1.#QNAN0, 1.#QNAN0
53.600000, 1.#QNAN0, 1.#QNAN0
53.700000, 1.#QNAN0, 1.#QNAN0
53.800000, 1.#QNAN0, 1.#QNAN0
53.900000, 1.#QNAN0, 1.#QNAN0
54.000000, 1.#QNAN0, 1.#QNAN0
54.100000, 1.#QNAN0, 1.#QNAN0
54.200000, 1.#QNAN0, 1.#QNAN0
54.300000, 1.#QNAN0, 1.#QNAN0
54.400000, 1.#QNAN0, 1.#QNAN0
54.500000, 1.#QNAN0, 1.#QNAN0
54.600000, 1.#QNAN0, 1.#QNAN0
54.700000, 1.#QNAN0, 1.#QNAN0
54.800000, 1.#QNAN0, 1.#QNAN0
54.900000, 1.#QNAN0, 1.#QNAN0
